id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal
130010,Nicola White,F,28.0,172.0,65.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Gold
130071,Max Antony Whitlock,M,23.0,167.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
130071,Max Antony Whitlock,M,23.0,167.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,
130071,Max Antony Whitlock,M,23.0,167.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,Gold
130071,Max Antony Whitlock,M,23.0,167.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,
130071,Max Antony Whitlock,M,23.0,167.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,
130071,Max Antony Whitlock,M,23.0,167.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,
130071,Max Antony Whitlock,M,23.0,167.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,Gold
130103,Laura Whittle (Kenney-),F,31.0,175.0,69.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",
130135,Lars Wichert,M,29.0,186.0,73.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,
130204,Fabian Wiede,M,22.0,194.0,94.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
130246,Patrick Wiencek,M,27.0,200.0,110.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
130255,Damian Matthias Armin Wierling,M,20.0,196.0,74.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,
130255,Damian Matthias Armin Wierling,M,20.0,196.0,74.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,
130255,Damian Matthias Armin Wierling,M,20.0,196.0,74.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
130255,Damian Matthias Armin Wierling,M,20.0,196.0,74.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
130311,Bradley Marc Wiggins,M,36.0,190.0,82.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
130432,Toni Paul Wilhelm,M,33.0,182.0,76.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Windsurfer,
130442,Jordan Wilimovsky,M,22.0,175.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",
130442,Jordan Wilimovsky,M,22.0,175.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 10 kilometres Open Water,
130532,"Daniel John ""Danny"" Willett",M,28.0,180.0,,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Men's Individual,
130534,James Willett,M,20.0,186.0,88.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Double Trap,
130541,William de Asevedo Furtado,M,21.0,176.0,65.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold
130566,Chrishuna Williams,F,23.0,160.0,55.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,
130579,Delano Livingston Williams,M,22.0,180.0,73.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,
130614,Jodie Alicia Williams,F,22.0,174.0,60.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,
130623,Kendell Williams,F,21.0,178.0,67.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Heptathlon,
130634,Lydia Grace Yilkari Williams,F,28.0,175.0,65.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
130638,Mariah Williams,F,21.0,168.0,66.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
130641,"Matthew ""Matt"" Williams",M,31.0,178.0,72.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",
130641,"Matthew ""Matt"" Williams",M,31.0,178.0,72.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",
130667,Serena Jamika Williams,F,34.0,175.0,70.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,
130667,Serena Jamika Williams,F,34.0,175.0,70.0,United States-1,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,
130669,Sharni Williams,F,28.0,167.0,79.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
130696,Venus Ebony Starr Williams,F,36.0,185.0,75.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,
130696,Venus Ebony Starr Williams,F,36.0,185.0,75.0,United States-1,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Mixed Doubles,Silver
130696,Venus Ebony Starr Williams,F,36.0,185.0,75.0,United States-1,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,
130728,Andrew Willis,M,25.0,188.0,85.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Breaststroke,
130741,Aimee Willmott,F,23.0,171.0,66.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,
130741,Aimee Willmott,F,23.0,171.0,66.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Individual Medley,
130754,Sam Willoughby,M,24.0,173.0,87.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's BMX,
130774,Aje Wilson,F,22.0,173.0,61.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,
130864,"Madison ""Madi"" Wilson",F,22.0,179.0,61.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
130864,"Madison ""Madi"" Wilson",F,22.0,179.0,61.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Backstroke,
130864,"Madison ""Madi"" Wilson",F,22.0,179.0,61.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
130868,Melanie Kate Wilson,F,32.0,184.0,75.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver
130874,Nile Wilson,M,20.0,166.0,60.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,
130874,Nile Wilson,M,20.0,166.0,60.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,
130874,Nile Wilson,M,20.0,166.0,60.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,
130874,Nile Wilson,M,20.0,166.0,60.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,
130874,Nile Wilson,M,20.0,166.0,60.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze
130874,Nile Wilson,M,20.0,166.0,60.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,
130874,Nile Wilson,M,20.0,166.0,60.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,
130909,Amy Alexandra Wilson-Hardy,F,24.0,167.0,69.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
130917,Spencer James W. Wilton,M,43.0,183.0,83.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",
130917,Spencer James W. Wilton,M,43.0,183.0,83.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
130926,Felix Wimberger,M,26.0,190.0,92.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,
131006,Rudy Winkler,M,21.0,188.0,109.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Hammer Throw,
131151,Jill Witmer,F,24.0,158.0,52.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
131238,Charlene Woitha,F,22.0,178.0,77.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Hammer Throw,
131324,Philipp Wolf,M,23.0,196.0,96.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
131339,Andreas Wolff,M,25.0,198.0,110.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
131356,Martin Wolfram,M,24.0,164.0,55.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Platform,
131402,Won Jeong-Sik,M,25.0,163.0,72.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight,
131406,Won Young-Jun,M,18.0,187.0,83.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,
131455,Woo Ha-Ram,M,18.0,168.0,58.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Springboard,
131455,Woo Ha-Ram,M,18.0,168.0,58.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Platform,
131457,Woo Sang-Hyeok,M,20.0,187.0,70.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,
131481,Jordan Wood,M,22.0,182.0,78.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",
131481,Jordan Wood,M,22.0,182.0,78.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
131532,Chloe Woodruff,F,29.0,158.0,51.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Mountainbike, Cross-Country",
131564,Freddie Woodward,M,21.0,178.0,75.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Springboard,
131611,"Beatrix ""Trixi"" Worrack",F,34.0,159.0,50.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",
131611,"Beatrix ""Trixi"" Worrack",F,34.0,159.0,50.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Individual Time Trial,
131614,Kelsi Worrell,F,22.0,180.0,75.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,
131614,Kelsi Worrell,F,22.0,180.0,75.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
131620,Taylor Worth,M,25.0,174.0,60.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,
131620,Taylor Worth,M,25.0,174.0,60.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Team,Bronze
131654,Dagmara Wozniak (Woniak-),F,28.0,173.0,81.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Individual",
131654,Dagmara Wozniak (Woniak-),F,28.0,173.0,81.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Bronze
131763,Wu Ashun,M,31.0,183.0,81.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Men's Individual,
131781,Wu Di,F,22.0,182.0,75.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,
131784,Felipe Almeida Wu,M,24.0,169.0,69.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",Silver
131784,Felipe Almeida Wu,M,24.0,169.0,69.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",
131786,Wu Haiyan,F,23.0,166.0,58.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
131789,"Yue ""Jennifer"" Wu",F,26.0,160.0,51.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,
131789,"Yue ""Jennifer"" Wu",F,26.0,160.0,51.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,
131792,Wu Jiaxin,F,19.0,164.0,72.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,
131792,Wu Jiaxin,F,19.0,164.0,72.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Team,
131795,Wu Jingyu,F,29.0,167.0,51.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Flyweight,
131803,Melissa Paige Wu,F,24.0,152.0,50.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Platform,
131805,Wu Minxia,F,30.0,167.0,52.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Synchronized Springboard,Gold
131813,Wu Qiong,F,27.0,167.0,59.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
131816,Wu Seon-Hui,F,38.0,171.0,58.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,
131820,Wu Shuijiao,F,25.0,161.0,53.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,
131845,Wu Yuhang,M,19.0,178.0,72.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Butterfly,
131937,"Christopher Thomas ""Chris"" Wyles",M,32.0,183.0,93.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,
131983,Daniel Rezende Xavier,M,33.0,191.0,81.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,
131983,Daniel Rezende Xavier,M,33.0,191.0,81.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Team,
132003,Xiang Yanmei,F,24.0,163.0,69.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Light-Heavyweight,Gold
132005,Xiao Di,M,25.0,185.0,100.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",
132022,Xie Wenjun,M,26.0,190.0,87.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,
132027,Xie Zhenye,M,22.0,184.0,78.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,
132027,Xie Zhenye,M,22.0,184.0,78.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,
132033,Xin Xin,F,19.0,169.0,61.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,
132041,Xing Yu,M,25.0,188.0,90.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,
132041,Xing Yu,M,25.0,188.0,90.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Team,
132043,Xiong Dunhan,F,17.0,181.0,83.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,
132051,Xu Anqi,F,24.0,182.0,76.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Individual",
132051,Xu Anqi,F,24.0,182.0,76.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",Silver
132052,Xu Chao,M,21.0,185.0,82.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Sprint,
132053,Xu Chen,M,31.0,188.0,82.0,China-2,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Mixed Doubles,
132065,Xu Jiayu,M,20.0,187.0,78.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,Silver
132065,Xu Jiayu,M,20.0,187.0,78.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Backstroke,
132065,Xu Jiayu,M,20.0,187.0,78.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
132072,Xu Lijia,F,28.0,176.0,60.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's One Person Dinghy,
132078,Xu Rui,F,21.0,170.0,63.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Middleweight, Freestyle",
132087,Xu Xiaolong,M,23.0,185.0,70.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,
132090,Xu Xin,M,26.0,180.0,67.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,Gold
132098,Xu Yifan,F,27.0,165.0,60.0,China-2,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,
132103,Xu Yunli,F,29.0,195.0,75.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Gold
132104,Xu Zangjun,M,24.0,175.0,65.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,
132111,Xue Changrui,M,25.0,188.0,75.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,
132134,Isabelle Yacoubou-Dehoui,F,30.0,190.0,104.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,
132148,Galal Yafai,M,23.0,158.0,49.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Flyweight,
132158,Kanae Yagi,F,24.0,154.0,52.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Featherweight,
132187,Shinya Yajima,M,22.0,171.0,67.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,
132192,Aleksey Andreyevich Yakimenko,M,32.0,184.0,80.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Sabre, Individual",
132232,Yaroslava Ivanovna Yakushina,F,23.0,170.0,75.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Middleweight,
132243,Kanae Yamabe,F,25.0,172.0,108.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Heavyweight,Bronze
132276,Ryota Yamagata,M,24.0,177.0,70.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,
132276,Ryota Yamagata,M,24.0,177.0,70.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
132280,Akane Yamaguchi,F,19.0,156.0,55.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Singles,
132285,Mai Yamaguchi,F,33.0,176.0,62.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,
132286,Marie Yamaguchi,F,26.0,159.0,58.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
132287,Misaki Yamaguchi,F,26.0,165.0,60.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
132308,Kohei Yamamoto,M,32.0,182.0,69.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",
132322,Seito Yamamoto,M,24.0,181.0,70.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,
132340,Koji Yamamuro,M,27.0,159.0,58.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,Gold
132340,Koji Yamamuro,M,27.0,159.0,58.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,
132340,Koji Yamamuro,M,27.0,159.0,58.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,
132340,Koji Yamamuro,M,27.0,159.0,58.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,
132340,Koji Yamamuro,M,27.0,159.0,58.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,
132342,Mio Yamanaka,F,20.0,157.0,56.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
132367,Kohei Yamashita,M,21.0,179.0,69.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,
132376,Toshikazu Yamashita,M,39.0,170.0,70.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",
132376,Toshikazu Yamashita,M,39.0,170.0,70.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
132376,Toshikazu Yamashita,M,39.0,170.0,70.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
132404,"Xin ""Chris"" Yan",M,27.0,180.0,75.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,
132404,"Xin ""Chris"" Yan",M,27.0,180.0,75.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,
132415,Yan Ni,F,29.0,192.0,74.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Gold
132423,Yan Zibei,M,20.0,190.0,75.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,
132441,Akira Yanase,M,27.0,191.0,95.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
132465,"Hee-Young ""Amy"" Yang",F,27.0,173.0,77.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Women's Individual,
132466,Yang Bin,M,27.0,180.0,80.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",
